age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y,was_previously_contacted,last_contact_category,previous_contact_category,client_status
36,management,married,tertiary,no,495,no,no,cellular,14,jun,1,94,9,success,yes,1,long_ago,many_times,possible_client_category
24,student,single,unknown,no,358,no,no,cellular,14,jun,1,384,1,other,yes,1,long_ago,contacted_once,possible_client_category
58,management,married,tertiary,no,256,no,no,cellular,14,jun,1,186,4,success,no,1,long_ago,many_times,failure
30,technician,single,secondary,no,2371,no,no,cellular,14,jun,1,384,2,other,yes,1,long_ago,few_times,possible_client_category
56,admin.,married,secondary,no,602,no,no,cellular,14,jun,1,130,8,success,yes,1,long_ago,many_times,possible_client_category
71,retired,divorced,primary,no,275,no,no,cellular,14,jun,1,425,1,success,yes,1,long_ago,contacted_once,possible_client_category
26,services,single,tertiary,no,12,no,no,cellular,14,jun,1,181,10,failure,yes,1,long_ago,many_times,possible_client_category
30,unemployed,single,tertiary,no,4082,no,no,telephone,14,jun,1,459,17,other,no,1,long_ago,many_times,failure
31,management,single,tertiary,no,938,no,no,cellular,14,jun,1,384,3,failure,no,1,long_ago,few_times,failure
31,management,single,tertiary,no,4533,no,no,cellular,14,jun,3,98,3,other,no,1,long_ago,few_times,failure
62,retired,married,primary,no,1742,no,no,cellular,14,jun,2,98,6,other,yes,1,long_ago,many_times,possible_client_category
68,retired,divorced,primary,no,2027,no,no,cellular,15,jun,2,92,2,success,yes,1,long_ago,few_times,possible_client_category
37,admin.,married,tertiary,no,3221,no,no,cellular,15,jun,2,376,13,other,yes,1,long_ago,many_times,possible_client_category
27,management,single,tertiary,no,1720,no,no,cellular,15,jun,1,224,3,success,yes,1,long_ago,few_times,possible_client_category
59,retired,divorced,primary,no,1194,yes,no,cellular,15,jun,4,389,2,failure,no,1,long_ago,few_times,failure
35,technician,married,secondary,no,294,yes,no,cellular,15,jun,6,98,5,success,no,1,long_ago,many_times,failure
45,technician,single,tertiary,no,2033,no,no,cellular,15,jun,5,285,2,success,yes,1,long_ago,few_times,possible_client_category
51,admin.,married,tertiary,no,0,yes,yes,cellular,15,jun,4,99,2,success,no,1,long_ago,few_times,failure
76,self-employed,married,unknown,no,4984,no,no,telephone,15,jun,3,48,2,success,no,1,moderate,few_times,failure
27,management,single,tertiary,no,2786,no,no,cellular,15,jun,2,377,3,success,no,1,long_ago,few_times,failure
28,management,single,tertiary,no,2725,no,no,cellular,16,jun,1,504,1,failure,yes,1,long_ago,contacted_once,possible_client_category
66,housemaid,married,primary,no,1230,no,no,cellular,16,jun,6,181,3,success,yes,1,long_ago,few_times,possible_client_category
30,management,single,tertiary,no,572,no,no,cellular,17,jun,3,183,2,success,yes,1,long_ago,few_times,possible_client_category
38,blue-collar,married,primary,no,1630,yes,no,cellular,17,jun,3,94,19,other,no,1,long_ago,many_times,failure
39,technician,single,secondary,no,1435,no,no,cellular,17,jun,1,296,19,other,yes,1,long_ago,many_times,possible_client_category
63,retired,married,secondary,no,23047,no,no,cellular,17,jun,1,139,2,other,no,1,long_ago,few_times,failure
34,management,married,tertiary,no,3301,yes,no,cellular,17,jun,2,227,4,failure,yes,1,long_ago,many_times,possible_client_category
46,blue-collar,married,secondary,no,1723,no,no,cellular,17,jun,2,52,7,failure,yes,1,moderate,many_times,possible_client_category
52,blue-collar,married,secondary,no,955,no,yes,cellular,17,jun,2,134,4,success,yes,1,long_ago,many_times,possible_client_category
53,entrepreneur,married,tertiary,no,1961,no,no,cellular,18,jun,2,185,1,success,no,1,long_ago,contacted_once,failure
71,retired,married,secondary,no,29941,no,no,telephone,18,jun,1,71,3,other,no,1,long_ago,few_times,failure
25,blue-collar,single,secondary,no,303,no,no,cellular,18,jun,1,92,1,success,yes,1,long_ago,contacted_once,possible_client_category
60,management,married,primary,no,8334,no,no,cellular,18,jun,1,49,7,other,no,1,moderate,many_times,failure
46,services,married,secondary,no,0,yes,no,cellular,22,jun,1,124,1,other,no,1,long_ago,contacted_once,failure
61,retired,married,secondary,no,2011,no,no,cellular,22,jun,1,578,2,failure,no,1,long_ago,few_times,failure
57,management,divorced,tertiary,no,3287,no,no,cellular,22,jun,1,84,3,success,yes,1,long_ago,few_times,possible_client_category
32,admin.,single,secondary,no,131,yes,no,cellular,22,jun,1,183,2,success,yes,1,long_ago,few_times,possible_client_category
52,management,married,unknown,no,1708,no,no,telephone,23,jun,1,145,3,failure,no,1,long_ago,few_times,failure
32,management,married,tertiary,no,913,yes,no,cellular,23,jun,1,674,4,failure,no,1,long_ago,many_times,failure
64,retired,divorced,primary,no,109,no,no,cellular,23,jun,1,225,2,success,yes,1,long_ago,few_times,possible_client_category
33,management,single,tertiary,no,224,no,no,cellular,23,jun,2,107,2,success,yes,1,long_ago,few_times,possible_client_category
36,management,single,tertiary,no,538,no,no,cellular,23,jun,1,183,5,success,yes,1,long_ago,many_times,possible_client_category
32,technician,married,tertiary,no,903,yes,no,cellular,23,jun,1,320,1,other,no,1,long_ago,contacted_once,failure
34,student,single,unknown,no,5969,no,no,cellular,23,jun,2,292,10,failure,no,1,long_ago,many_times,failure
25,student,single,secondary,no,1957,no,no,cellular,24,jun,4,385,1,failure,yes,1,long_ago,contacted_once,possible_client_category
43,services,married,secondary,no,774,no,no,cellular,24,jun,1,91,2,success,yes,1,long_ago,few_times,possible_client_category
35,management,married,tertiary,no,1870,yes,no,cellular,24,jun,1,386,1,failure,no,1,long_ago,contacted_once,failure
30,technician,single,secondary,no,254,yes,yes,cellular,24,jun,3,416,2,unknown,no,1,long_ago,few_times,failure
27,management,single,tertiary,no,6791,no,no,cellular,24,jun,5,94,30,failure,no,1,long_ago,many_times,failure
31,technician,married,tertiary,no,3338,yes,no,cellular,24,jun,2,185,2,success,no,1,long_ago,few_times,failure
40,technician,married,secondary,no,697,no,no,cellular,24,jun,2,219,2,other,no,1,long_ago,few_times,failure
53,blue-collar,married,unknown,no,960,no,yes,unknown,24,jun,1,687,2,other,no,1,long_ago,few_times,failure
49,management,married,tertiary,no,1167,yes,yes,cellular,25,jun,6,150,8,failure,yes,1,long_ago,many_times,possible_client_category
42,technician,divorced,tertiary,no,2611,yes,no,cellular,25,jun,1,389,3,failure,yes,1,long_ago,few_times,possible_client_category
27,blue-collar,single,secondary,no,3145,no,no,cellular,25,jun,1,179,2,success,yes,1,long_ago,few_times,possible_client_category
57,unemployed,married,secondary,no,1350,no,no,cellular,25,jun,1,388,1,failure,no,1,long_ago,contacted_once,failure
30,technician,single,secondary,no,938,no,no,cellular,25,jun,1,141,3,other,no,1,long_ago,few_times,failure
45,technician,married,tertiary,no,1818,yes,yes,cellular,25,jun,1,142,5,success,no,1,long_ago,many_times,failure
37,technician,married,tertiary,no,122,no,no,cellular,25,jun,2,318,3,other,yes,1,long_ago,few_times,possible_client_category
72,retired,married,primary,no,0,no,no,cellular,28,jun,6,94,6,failure,no,1,long_ago,many_times,failure
47,management,single,tertiary,no,334,yes,no,cellular,28,jun,3,94,9,success,yes,1,long_ago,many_times,possible_client_category
38,management,single,tertiary,no,623,no,no,cellular,28,jun,4,144,4,other,yes,1,long_ago,many_times,possible_client_category
48,management,single,tertiary,no,86,no,no,cellular,28,jun,3,186,6,other,yes,1,long_ago,many_times,possible_client_category
36,management,married,tertiary,no,1790,yes,no,cellular,28,jun,3,392,2,other,no,1,long_ago,few_times,failure
55,housemaid,divorced,primary,no,976,no,no,cellular,28,jun,1,94,3,other,yes,1,long_ago,few_times,possible_client_category
39,technician,single,tertiary,no,393,no,no,cellular,28,jun,1,94,1,success,yes,1,long_ago,contacted_once,possible_client_category
26,management,single,tertiary,no,222,no,no,cellular,28,jun,1,63,2,success,yes,1,long_ago,few_times,possible_client_category
37,services,single,secondary,no,23,yes,no,cellular,28,jun,1,182,1,failure,no,1,long_ago,contacted_once,failure
45,management,married,unknown,no,2724,no,no,cellular,28,jun,2,182,1,success,yes,1,long_ago,contacted_once,possible_client_category
67,retired,married,primary,no,2391,no,no,cellular,28,jun,6,186,10,other,yes,1,long_ago,many_times,possible_client_category
60,retired,married,secondary,no,11,no,no,cellular,29,jun,1,586,2,failure,yes,1,long_ago,few_times,possible_client_category
60,retired,married,secondary,no,2060,no,no,cellular,29,jun,4,95,4,failure,no,1,long_ago,many_times,failure
58,blue-collar,married,primary,no,3109,no,no,cellular,29,jun,1,287,4,success,yes,1,long_ago,many_times,possible_client_category
41,admin.,married,secondary,no,3126,yes,no,cellular,29,jun,1,91,7,failure,yes,1,long_ago,many_times,possible_client_category
47,admin.,married,secondary,no,0,no,yes,cellular,29,jun,1,139,4,failure,no,1,long_ago,many_times,failure
23,services,single,secondary,no,488,no,no,cellular,29,jun,1,91,3,success,yes,1,long_ago,few_times,possible_client_category
30,student,single,secondary,no,314,no,no,cellular,29,jun,1,204,6,success,no,1,long_ago,many_times,failure
39,management,married,tertiary,no,2939,no,no,cellular,29,jun,1,165,2,success,no,1,long_ago,few_times,failure
35,unemployed,married,secondary,no,978,no,no,cellular,29,jun,2,182,6,success,yes,1,long_ago,many_times,possible_client_category
33,management,single,tertiary,no,718,yes,no,cellular,29,jun,1,84,3,success,yes,1,long_ago,few_times,possible_client_category
29,student,single,secondary,no,808,no,no,cellular,29,jun,1,362,1,other,no,1,long_ago,contacted_once,failure
50,technician,married,tertiary,no,5114,no,no,telephone,29,jun,2,153,2,other,no,1,long_ago,few_times,failure
44,blue-collar,single,secondary,no,276,yes,no,unknown,29,jun,1,411,6,failure,no,1,long_ago,many_times,failure
31,management,single,tertiary,no,1539,yes,no,cellular,30,jun,2,756,2,other,no,1,long_ago,few_times,failure
32,student,single,tertiary,no,64,no,no,cellular,30,jun,4,105,5,failure,yes,1,long_ago,many_times,possible_client_category
48,admin.,single,secondary,no,1544,yes,no,telephone,30,jun,1,450,2,failure,yes,1,long_ago,few_times,possible_client_category
19,student,single,secondary,no,424,no,no,cellular,30,jun,3,195,2,other,no,1,long_ago,few_times,failure
41,admin.,single,secondary,no,985,yes,no,cellular,30,jun,2,391,11,success,yes,1,long_ago,many_times,possible_client_category
43,management,single,tertiary,no,0,no,no,cellular,30,jun,2,296,1,failure,yes,1,long_ago,contacted_once,possible_client_category
39,technician,married,secondary,no,4861,yes,no,telephone,30,jun,1,183,2,other,no,1,long_ago,few_times,failure
21,student,single,secondary,no,2488,no,no,cellular,30,jun,6,169,3,success,yes,1,long_ago,few_times,possible_client_category
74,retired,divorced,primary,no,29080,no,no,cellular,30,jun,5,93,4,other,yes,1,long_ago,many_times,possible_client_category
72,retired,single,tertiary,no,1285,no,no,telephone,1,jul,4,150,9,failure,no,1,long_ago,many_times,failure
39,blue-collar,married,primary,no,1,yes,no,unknown,1,jul,1,745,2,failure,no,1,long_ago,few_times,failure
29,services,single,secondary,no,0,no,no,unknown,1,jul,1,514,3,failure,no,1,long_ago,few_times,failure
42,technician,married,secondary,no,2152,no,no,cellular,1,jul,2,93,4,failure,no,1,long_ago,many_times,failure
32,management,single,tertiary,no,12569,no,no,cellular,1,jul,2,295,2,success,yes,1,long_ago,few_times,possible_client_category
63,retired,married,secondary,no,2896,no,no,cellular,1,jul,1,119,2,success,yes,1,long_ago,few_times,possible_client_category
19,student,single,secondary,no,526,no,no,cellular,1,jul,1,199,3,failure,no,1,long_ago,few_times,failure
29,self-employed,single,tertiary,no,805,no,no,cellular,1,jul,2,128,8,success,no,1,long_ago,many_times,failure
53,services,divorced,secondary,no,36,yes,yes,unknown,2,jul,1,417,1,success,yes,1,long_ago,contacted_once,possible_client_category
34,self-employed,single,tertiary,no,0,yes,no,unknown,2,jul,1,422,1,success,no,1,long_ago,contacted_once,failure
35,blue-collar,married,secondary,no,262,no,no,cellular,2,jul,2,109,4,success,no,1,long_ago,many_times,failure
67,retired,married,tertiary,no,1948,no,no,cellular,2,jul,2,155,5,success,no,1,long_ago,many_times,failure
43,technician,divorced,unknown,no,4389,no,no,telephone,2,jul,2,85,1,success,yes,1,long_ago,contacted_once,possible_client_category
45,management,married,secondary,no,2897,no,no,cellular,2,jul,2,88,5,failure,no,1,long_ago,many_times,failure
39,management,divorced,tertiary,no,224,no,no,cellular,2,jul,2,88,1,success,yes,1,long_ago,contacted_once,possible_client_category
32,student,single,secondary,no,61,no,yes,cellular,5,jul,3,515,7,failure,no,1,long_ago,many_times,failure
30,technician,single,tertiary,no,0,yes,no,cellular,5,jul,1,424,8,success,yes,1,long_ago,many_times,possible_client_category
32,management,single,tertiary,no,623,no,no,cellular,6,jul,3,194,2,failure,yes,1,long_ago,few_times,possible_client_category
29,management,single,unknown,no,560,no,no,cellular,6,jul,1,92,2,success,no,1,long_ago,few_times,failure
50,technician,married,tertiary,no,0,no,yes,cellular,6,jul,1,85,7,failure,no,1,long_ago,many_times,failure
60,technician,married,secondary,no,259,no,no,cellular,6,jul,1,386,2,success,yes,1,long_ago,few_times,possible_client_category
37,technician,married,secondary,no,432,yes,no,cellular,6,jul,3,776,55,failure,yes,1,long_ago,many_times,possible_client_category
43,technician,married,secondary,no,69,yes,yes,cellular,7,jul,1,260,2,failure,no,1,long_ago,few_times,failure
48,management,single,tertiary,no,159,no,no,telephone,7,jul,1,251,6,success,yes,1,long_ago,many_times,possible_client_category
52,services,married,secondary,no,657,no,no,telephone,7,jul,2,460,2,failure,yes,1,long_ago,few_times,possible_client_category
29,management,single,tertiary,no,1808,no,no,cellular,7,jul,2,433,1,success,yes,1,long_ago,contacted_once,possible_client_category
42,management,married,tertiary,no,298,no,no,cellular,8,jul,4,115,6,failure,no,1,long_ago,many_times,failure
47,management,single,tertiary,no,6651,no,no,cellular,8,jul,1,412,2,failure,yes,1,long_ago,few_times,possible_client_category
70,retired,married,primary,no,2795,no,no,cellular,8,jul,1,181,2,success,yes,1,long_ago,few_times,possible_client_category
28,management,single,tertiary,yes,1414,yes,no,cellular,8,jul,1,521,1,failure,yes,1,long_ago,contacted_once,possible_client_category
70,retired,divorced,secondary,no,4572,no,no,cellular,8,jul,11,162,5,failure,no,1,long_ago,many_times,failure
31,self-employed,married,tertiary,no,2666,no,no,telephone,8,jul,2,148,9,other,yes,1,long_ago,many_times,possible_client_category
80,retired,married,secondary,no,668,no,no,telephone,8,jul,1,371,1,success,yes,1,long_ago,contacted_once,possible_client_category
29,management,single,tertiary,no,502,no,no,cellular,8,jul,1,87,5,failure,yes,1,long_ago,many_times,possible_client_category
29,admin.,single,secondary,no,1992,no,no,cellular,8,jul,1,87,2,failure,no,1,long_ago,few_times,failure
79,retired,divorced,unknown,no,2628,no,no,telephone,8,jul,7,450,2,failure,no,1,long_ago,few_times,failure
59,management,married,secondary,no,111,no,no,telephone,8,jul,2,381,3,failure,no,1,long_ago,few_times,failure
35,blue-collar,single,unknown,no,484,no,no,cellular,8,jul,1,87,3,failure,yes,1,long_ago,few_times,possible_client_category
38,admin.,married,secondary,no,1767,yes,no,cellular,9,jul,4,239,7,success,yes,1,long_ago,many_times,possible_client_category
36,technician,single,secondary,no,966,no,no,cellular,9,jul,9,367,4,other,no,1,long_ago,many_times,failure
43,self-employed,married,tertiary,no,2501,no,no,cellular,9,jul,2,161,4,failure,no,1,long_ago,many_times,failure
29,management,single,secondary,no,966,no,no,cellular,9,jul,1,396,2,other,no,1,long_ago,few_times,failure
26,student,single,secondary,no,1164,no,no,cellular,9,jul,1,301,1,other,no,1,long_ago,contacted_once,failure
50,unknown,married,unknown,no,558,no,no,cellular,9,jul,1,683,6,failure,yes,1,long_ago,many_times,possible_client_category
